Date,Heure,Tag,Alarm
2022/02/01 07:30:28.000 +01:00,3:02:00,1051PI5324C,1051PI5324C  F.GAS PRESS.TO BRNS.Ch.C NR
2022/02/01 07:30:52.090 +01:00,3:02:00,1051PI5324,1051PI5324   FUEL GAS PRESS BRNS. AVE PV  =  0.100 kg/cm2   LL   Recover
2022/02/01 07:30:52.000 +01:00,3:02:00,1051PI5324,1051PI5324   FUEL GAS PRESS BRNS. AVE PV  =  0.100 kg/cm2   LO   Recover
2022/02/01 07:31:12.000 +01:00,3:02:00,1051PI5324,1051PI5324   FUEL GAS PRESS BRNS. AVE NR
2022/02/01 07:31:42.140 +01:00,3:02:00,1051FI5321,1051FI5321   FG M.H PRESS(UPSTREAM)   NR
2022/02/01 07:31:44.140 +01:00,3:02:00,1051PI5324A,1051PI5324A  F.GAS PRESS.TO BRNS.Ch.A PV  =  2.120 kg/cm2   HI
2022/02/01 07:31:57.000 +01:00,3:02:00,1051PI5324A,1051PI5324A  F.GAS PRESS.TO BRNS.Ch.A PV  =  2.120 kg/cm2   HH
2022/02/01 07:32:28.040 +01:00,3:02:00,1051PI5324B,1051PI5324B  F.GAS PRESS.TO BRNS.Ch.B PV  =  2.140 kg/cm2   HI
2022/02/01 07:32:28.040 +01:00,3:02:00,1051PI5324B,1051PI5324B  F.GAS PRESS.TO BRNS.Ch.B PV  =  2.140 kg/cm2   HH
2022/02/01 07:33:03.940 +01:00,3:02:00,1051PI5324C,1051PI5324C  F.GAS PRESS.TO BRNS.Ch.C PV  =  1.910 kg/cm2   HI
2022/02/01 07:33:28.040 +01:00,3:02:00,1051PI5324C,1051PI5324C  F.GAS PRESS.TO BRNS.Ch.C PV  =  1.910 kg/cm2   HH
2022/02/01 07:33:30.040 +01:00,3:02:00,1051PI5324,1051PI5324   FUEL GAS PRESS BRNS. AVE PV  =  2.055 kg/cm2   HI
2022/02/01 07:33:39.140 +01:00,3:02:00,1051PI5324,1051PI5324   FUEL GAS PRESS BRNS. AVE PV  =  2.055 kg/cm2   HH
2022/02/01 07:33:40.140 +01:00,5:02:00,1051PSLL5324_AL,1051PSLL5324 PSLL5324-FUEL GAS BURNER ALM
2022/02/01 07:34:13.040 +01:00,3:02:00,1051PIC5324,1051PIC5324  FG FLOW TO  BURNERS      PV  =  0.100 kg/cm2   LL   Recover
2022/02/01 07:34:13.290 +01:00,3:02:00,1051PIC5324,1051PIC5324  FG FLOW TO  BURNERS      PV  =  0.100 kg/cm2   LO   Recover
2022/02/01 07:34:16.040 +01:00,3:02:00,1051PIC5324,1051PIC5324  FG FLOW TO  BURNERS      NR
2022/02/01 07:34:17.040 +01:00,3:02:00,1051PIC5324,1051PIC5324  FG FLOW TO  BURNERS      PV  =  2.055 kg/cm2   HI
2022/02/01 07:34:17.400 +01:00,3:02:00,1051PIC5324,1051PIC5324  FG FLOW TO  BURNERS      PV  =  2.055 kg/cm2   HH
2022/02/01 07:34:21.040 +01:00,3:02:00,1051FI5321A,1051FI5321A  FG FLOW TO  BURNERS      PV  =    958 kg/hr    LO
2022/02/01 07:35:20.000 +01:00,3:02:00,1051FI5321,1051FI5321   FG M.H PRESS(UPSTREAM)   PV  = 1614.3 Nm3/hr   LO
2022/02/01 07:35:20.240 +01:00,5:02:00,1051PSHH5324_AL,1051PSHH5324 PSHH5324-FUEL GAS BURNER NR
2022/02/01 07:35:20.240 +01:00,3:00:00,1051PIC5324,1051PIC5324  FG FLOW TO  BURNERS      AUT IMAN
2022/02/01 07:35:21.000 +01:00,3:02:00,1051FIC5321,1051FIC5321  FG FLOW TO  BURNERS      PV  = 1614.3 Nm3/hr   LO
2022/02/01 07:35:35.040 +01:00,5:02:00,1051XA5310,1051XA5310   BOILER PURGEREQUEST      NR
2022/02/01 07:35:53.340 +01:00,5:02:00,1051XA5312,1051XA5312   MFT (MASTER FUEL TRIP)   ALM
2022/02/01 07:35:56.340 +01:00,5:02:00,1051ZAL5322,1051ZAL5322  MAIN BRN VENT ZSL5322 NC ALM
2022/02/01 07:37:01.190 +01:00,5:02:00,1051ZAH5322,1051ZAH5322  MAIN BRN VENT ZSH-5322   ALM
2022/02/01 07:37:03.190 +01:00,3:00:00,1051FV5321,1051FV5321   FG TO BURNERS FLOW CV    AUT
2022/02/01 07:37:29.190 +01:00,5:02:00,1051PSHH5324_AL,1051PSHH5324 PSHH5324-FUEL GAS BURNER ALM
2022/02/01 07:37:30.140 +01:00,3:00:00,1051PIC5324,1051PIC5324  FG FLOW TO  BURNERS      MAN IMAN
2022/02/01 07:37:34.040 +01:00,3:00:00,1051FIC5321,1051FIC5321  FG FLOW TO  BURNERS      MAN IMAN
2022/02/01 07:37:35.040 +01:00,3:00:00,1051FV5321,1051FV5321   FG TO BURNERS FLOW CV    MAN
2022/02/01 07:40:51.340 +01:00,3:00:00,1051FV5321,1051FV5321   FG TO BURNERS FLOW CV    AUT
2022/02/01 07:40:52.290 +01:00,3:02:00,1051PI5324A,1051PI5324A  F.GAS PRESS.TO BRNS.Ch.A PV  =  1.215 kg/cm2   HH   Recover
2022/02/01 07:41:07.140 +01:00,3:02:00,1051PI5324A,1051PI5324A  F.GAS PRESS.TO BRNS.Ch.A PV  =  1.215 kg/cm2   HI   Recover
2022/02/01 07:42:06.040 +01:00,3:02:00,1051PI5324A,1051PI5324A  F.GAS PRESS.TO BRNS.Ch.A NR
2022/02/01 07:42:08.040 +01:00,3:02:00,1051PI5324B,1051PI5324B  F.GAS PRESS.TO BRNS.Ch.B PV  =  1.225 kg/cm2   HH   Recover
2022/02/01 07:42:21.140 +01:00,3:02:00,1051PI5324B,1051PI5324B  F.GAS PRESS.TO BRNS.Ch.B PV  =  1.225 kg/cm2   HI   Recover
2022/02/01 07:42:22.140 +01:00,3:02:00,1051PI5324B,1051PI5324B  F.GAS PRESS.TO BRNS.Ch.B NR
2022/02/01 07:42:47.390 +01:00,3:02:00,1051PI5324C,1051PI5324C  F.GAS PRESS.TO BRNS.Ch.C PV  =  1.215 kg/cm2   HH   Recover
2022/02/01 07:42:49.490 +01:00,3:02:00,1051PI5324C,1051PI5324C  F.GAS PRESS.TO BRNS.Ch.C PV  =  1.215 kg/cm2   HI   Recover
2022/02/01 07:44:37.400 +01:00,3:02:00,1051PI5324C,1051PI5324C  F.GAS PRESS.TO BRNS.Ch.C NR
2022/02/01 07:44:40.390 +01:00,3:02:00,1051PI5324,1051PI5324   FUEL GAS PRESS BRNS. AVE PV  =  1.215 kg/cm2   HH   Recover
2022/02/01 07:44:53.340 +01:00,3:02:00,1051PI5324,1051PI5324   FUEL GAS PRESS BRNS. AVE PV  =  1.215 kg/cm2   HI   Recover
2022/02/01 07:44:56.340 +01:00,3:02:00,1051PI5324,1051PI5324   FUEL GAS PRESS BRNS. AVE NR
2022/02/01 07:45:02.340 +01:00,3:00:00,1051FV5321,1051FV5321   FG TO BURNERS FLOW CV    MAN
2022/02/01 07:45:04.340 +01:00,3:02:00,1051PIC5324,1051PIC5324  FG FLOW TO  BURNERS      PV  =  1.215 kg/cm2   HH   Recover
2022/02/01 07:45:09.340 +01:00,3:02:00,1051PIC5324,1051PIC5324  FG FLOW TO  BURNERS      PV  =  1.215 kg/cm2   HI   Recover
2022/02/01 07:45:13.340 +01:00,3:02:00,1051PIC5324,1051PIC5324  FG FLOW TO  BURNERS      NR
2022/02/01 07:45:22.340 +01:00,3:00:00,1051FV5321,1051FV5321   FG TO BURNERS FLOW CV    AUT
2022/02/01 07:45:24.290 +01:00,3:00:00,1051FV5321,1051FV5321   FG TO BURNERS FLOW CV    MAN
2022/02/01 07:45:28.140 +01:00,3:00:00,1051PIC5324,1051PIC5324  FG FLOW TO  BURNERS      MAN IMAN
2022/02/01 07:45:29.140 +01:00,3:02:00,1051PI5324A,1051PI5324A  F.GAS PRESS.TO BRNS.Ch.A PV  =  0.025 kg/cm2   LO
2022/02/01 07:46:27.340 +01:00,3:02:00,1051PI5324A,1051PI5324A  F.GAS PRESS.TO BRNS.Ch.A PV  =  0.025 kg/cm2   LL
2022/02/01 07:46:28.290 +01:00,3:02:00,1051PI5324C,1051PI5324C  F.GAS PRESS.TO BRNS.Ch.C PV  =  0.035 kg/cm2   LO
2022/02/01 07:46:29.340 +01:00,3:02:00,1051PI5324C,1051PI5324C  F.GAS PRESS.TO BRNS.Ch.C PV  =  0.035 kg/cm2   LL
2022/02/01 07:46:30.290 +01:00,3:02:00,1051PI5324,1051PI5324   FUEL GAS PRESS BRNS. AVE PV  =  0.030 kg/cm2   LO
2022/02/01 07:46:32.340 +01:00,3:02:00,1051PI5324,1051PI5324   FUEL GAS PRESS BRNS. AVE PV  =  0.030 kg/cm2   LL
2022/02/01 07:46:34.340 +01:00,3:02:00,1051PIC5324,1051PIC5324  FG FLOW TO  BURNERS      PV  =  0.030 kg/cm2   LO
2022/02/01 07:47:58.040 +01:00,3:02:00,1051PIC5324,1051PIC5324  FG FLOW TO  BURNERS      PV  =  0.030 kg/cm2   LL
2022/02/01 07:48:00.040 +01:00,3:02:00,1051PI5324B,1051PI5324B  F.GAS PRESS.TO BRNS.Ch.B PV  =  0.025 kg/cm2   LO
2022/02/01 07:48:57.050 +01:00,3:02:00,1051PI5324B,1051PI5324B  F.GAS PRESS.TO BRNS.Ch.B PV  =  0.025 kg/cm2   LL
2022/02/01 07:48:57.050 +01:00,5:02:00,1051PSLL5324_AL,1051PSLL5324 PSLL5324-FUEL GAS BURNER NR
2022/02/01 07:51:06.040 +01:00,5:02:00,1051XA53251_AL,1051XA53251_ A2 EMERGENCY P.B.(LCP A) ALM
2022/02/01 07:51:12.040 +01:00,3:00:00,1051FIC5313,1051FIC5313  COMBUSTION  AIR FLOW     AUT
2022/02/01 07:51:38.000 +01:00,3:00:00,1051FIC5313,1051FIC5313  COMBUSTION  AIR FLOW     AUT  old=MAN   [ ONUSER@HIS0251 ]
2022/02/01 07:51:45.090 +01:00,3:00:00,1051FIC5313,1051FIC5313  COMBUSTION  AIR FLOW     SV  =  50000 Nm3/hr   old=  69247  [ ONUSER@HIS0251 ]
2022/02/01 07:51:47.090 +01:00,3:02:00,1051PI5311,1051PI5311   COMBUSTION AIR PRESSURE  PV  =     44 mmH2O    LO
2022/02/01 07:52:10.040 +01:00,3:00:00,1051FIC5313,1051FIC5313  COMBUSTION  AIR FLOW     SV  =  38000 Nm3/hr   old=  50000  [ ONUSER@HIS0251 ]
2022/02/01 07:52:12.040 +01:00,3:00:00,1051FIC5313,1051FIC5313  COMBUSTION  AIR FLOW     SV  =  36000 Nm3/hr   old=  38000  [ ONUSER@HIS0251 ]
2022/02/01 07:52:43.040 +01:00,4:00:00,1051HS5364,1051HS5364   PURG REQUESTCOMMAND      PV  =REQUEST       old=STOP      [ ONUSER@HIS0253 ]
2022/02/01 07:53:16.040 +01:00,3:00:00,1051FIC5321,1051FIC5321  FG FLOW TO  BURNERS      CAS IMAN
2022/02/01 07:53:16.040 +01:00,3:00:00,1051PIC5324,1051PIC5324  FG FLOW TO  BURNERS      AUT IMAN
2022/02/01 07:54:13.000 +01:00,5:02:00,1051XA5312,1051XA5312   MFT (MASTER FUEL TRIP)   NR
2022/02/01 07:54:58.040 +01:00,5:02:00,1051XA5310,1051XA5310   BOILER PURGEREQUEST      ALM
2022/02/01 07:55:01.040 +01:00,3:00:00,1051FIC5313,1051FIC5313  COMBUSTION  AIR FLOW     MAN
2022/02/01 07:56:04.440 +01:00,5:02:00,1051ZAH5322,1051ZAH5322  MAIN BRN VENT ZSH-5322   NR
2022/02/01 07:56:04.000 +01:00,5:02:00,1051ZAL5322,1051ZAL5322  MAIN BRN VENT ZSL5322 NC NR
2022/02/01 07:56:11.000 +01:00,3:02:00,1051PI5311,1051PI5311   COMBUSTION AIR PRESSURE  PV  =     67 mmH2O    LO   Recover
2022/02/01 07:56:25.000 +01:00,3:02:00,1051PI5311,1051PI5311   COMBUSTION AIR PRESSURE  NR
2022/02/01 07:57:16.090 +01:00,5:02:00,1051XA53251_AL,1051XA53251_ A2 EMERGENCY P.B.(LCP A) NR
2022/02/01 07:57:17.090 +01:00,3:02:00,1051FI5321A,1051FI5321A  FG FLOW TO  BURNERS      PV  =   3723 kg/hr    LO   Recover
2022/02/01 07:57:23.090 +01:00,3:02:00,1051FI5321A,1051FI5321A  FG FLOW TO  BURNERS      NR
2022/02/01 07:57:24.090 +01:00,3:02:00,1051FI5321,1051FI5321   FG M.H PRESS(UPSTREAM)   PV  = 4542.4 Nm3/hr   LO   Recover
2022/02/01 07:57:30.050 +01:00,3:02:00,1051FIC5321,1051FIC5321  FG FLOW TO  BURNERS      PV  = 4542.4 Nm3/hr   LO   Recover
2022/02/01 07:57:31.090 +01:00,3:02:00,1051FIC5321,1051FIC5321  FG FLOW TO  BURNERS      NR
2022/02/01 07:57:40.090 +01:00,3:02:00,1051PI5324A,1051PI5324A  F.GAS PRESS.TO BRNS.Ch.A PV  =  0.230 kg/cm2   LL   Recover
2022/02/01 07:57:41.090 +01:00,3:02:00,1051PI5324A,1051PI5324A  F.GAS PRESS.TO BRNS.Ch.A PV  =  0.230 kg/cm2   LO   Recover
2022/02/01 07:57:42.050 +01:00,3:02:00,1051PI5324A,1051PI5324A  F.GAS PRESS.TO BRNS.Ch.A NR
2022/02/01 07:57:43.090 +01:00,3:02:00,1051PI5324B,1051PI5324B  F.GAS PRESS.TO BRNS.Ch.B PV  =  0.220 kg/cm2   LL   Recover
2022/02/01 07:57:50.040 +01:00,3:02:00,1051PI5324B,1051PI5324B  F.GAS PRESS.TO BRNS.Ch.B PV  =  0.220 kg/cm2   LO   Recover
2022/02/01 07:57:51.090 +01:00,3:02:00,1051PI5324B,1051PI5324B  F.GAS PRESS.TO BRNS.Ch.B NR
2022/02/01 07:58:03.090 +01:00,3:02:00,1051PI5324C,1051PI5324C  F.GAS PRESS.TO BRNS.Ch.C PV  =  0.210 kg/cm2   LL   Recover
2022/02/01 07:58:04.090 +01:00,3:02:00,1051PI5324C,1051PI5324C  F.GAS PRESS.TO BRNS.Ch.C PV  =  0.210 kg/cm2   LO   Recover
2022/02/01 07:58:08.140 +01:00,3:02:00,1051PI5324C,1051PI5324C  F.GAS PRESS.TO BRNS.Ch.C NR
2022/02/01 07:58:08.140 +01:00,3:02:00,1051PI5324,1051PI5324   FUEL GAS PRESS BRNS. AVE PV  =  0.220 kg/cm2   LL   Recover
2022/02/01 07:59:39.090 +01:00,3:02:00,1051PI5324,1051PI5324   FUEL GAS PRESS BRNS. AVE PV  =  0.220 kg/cm2   LO   Recover
2022/02/01 07:59:42.050 +01:00,3:02:00,1051PI5324,1051PI5324   FUEL GAS PRESS BRNS. AVE NR
2022/02/01 08:00:30.040 +01:00,5:02:00,1051PSLL5324_AL,1051PSLL5324 PSLL5324-FUEL GAS BURNER ALM
2022/02/01 08:00:31.040 +01:00,3:02:00,1051PIC5324,1051PIC5324  FG FLOW TO  BURNERS      PV  =  0.220 kg/cm2   LL   Recover
2022/02/01 08:00:37.040 +01:00,3:02:00,1051PIC5324,1051PIC5324  FG FLOW TO  BURNERS      PV  =  0.220 kg/cm2   LO   Recover
2022/02/01 08:00:38.050 +01:00,3:02:00,1051PIC5324,1051PIC5324  FG FLOW TO  BURNERS      NR
2022/02/01 08:00:58.040 +01:00,3:02:00,1051FI5321,1051FI5321   FG M.H PRESS(UPSTREAM)   NR
2022/02/01 08:00:59.040 +01:00,3:02:00,1051PI5324A,1051PI5324A  F.GAS PRESS.TO BRNS.Ch.A PV  =  2.055 kg/cm2   HI
2022/02/01 08:01:49.390 +01:00,3:02:00,1051PI5324A,1051PI5324A  F.GAS PRESS.TO BRNS.Ch.A PV  =  2.055 kg/cm2   HH
2022/02/01 08:01:51.340 +01:00,3:02:00,1051PI5324B,1051PI5324B  F.GAS PRESS.TO BRNS.Ch.B PV  =  2.080 kg/cm2   HI
2022/02/01 08:01:55.040 +01:00,3:02:00,1051PI5324B,1051PI5324B  F.GAS PRESS.TO BRNS.Ch.B PV  =  2.080 kg/cm2   HH
2022/02/01 08:01:58.040 +01:00,3:02:00,1051PI5324C,1051PI5324C  F.GAS PRESS.TO BRNS.Ch.C PV  =  1.780 kg/cm2   HI
2022/02/01 08:02:47.040 +01:00,3:02:00,1051PI5324C,1051PI5324C  F.GAS PRESS.TO BRNS.Ch.C PV  =  1.780 kg/cm2   HH
2022/02/01 08:02:48.040 +01:00,3:02:00,1051PI5324,1051PI5324   FUEL GAS PRESS BRNS. AVE PV  =  1.970 kg/cm2   HI
2022/02/01 08:03:30.340 +01:00,3:02:00,1051PI5324,1051PI5324   FUEL GAS PRESS BRNS. AVE PV  =  1.970 kg/cm2   HH
2022/02/01 08:03:32.340 +01:00,3:02:00,1051PIC5324,1051PIC5324  FG FLOW TO  BURNERS      PV  =  1.970 kg/cm2   HI
2022/02/01 08:03:33.340 +01:00,3:02:00,1051PIC5324,1051PIC5324  FG FLOW TO  BURNERS      PV  =  1.970 kg/cm2   HH
2022/02/01 08:03:35.340 +01:00,3:02:00,1051FI5321A,1051FI5321A  FG FLOW TO  BURNERS      PV  =    934 kg/hr    LO
2022/02/01 08:03:53.040 +01:00,3:02:00,1051FI5321,1051FI5321   FG M.H PRESS(UPSTREAM)   PV  = 1556.0 Nm3/hr   LO
2022/02/01 08:04:02.340 +01:00,5:02:00,1051PSHH5324_AL,1051PSHH5324 PSHH5324-FUEL GAS BURNER NR
2022/02/01 08:04:02.000 +01:00,3:00:00,1051PIC5324,1051PIC5324  FG FLOW TO  BURNERS      AUT IMAN
2022/02/01 08:04:05.340 +01:00,3:02:00,1051FIC5321,1051FIC5321  FG FLOW TO  BURNERS      PV  = 1556.0 Nm3/hr   LO
2022/02/01 08:04:48.040 +01:00,5:02:00,1051ZAL5322,1051ZAL5322  MAIN BRN VENT ZSL5322 NC ALM
2022/02/01 08:04:49.040 +01:00,5:02:00,1051ZAH5322,1051ZAH5322  MAIN BRN VENT ZSH-5322   ALM
2022/02/01 08:05:36.000 +01:00,5:02:00,1051XA5312,1051XA5312   MFT (MASTER FUEL TRIP)   ALM
2022/02/01 08:05:38.040 +01:00,5:02:00,1051XA5310,1051XA5310   BOILER PURGEREQUEST      NR
2022/02/01 08:05:41.040 +01:00,3:00:00,1051FV5321,1051FV5321   FG TO BURNERS FLOW CV    AUT
2022/02/01 08:05:58.040 +01:00,3:02:00,1051PI5324A,1051PI5324A  F.GAS PRESS.TO BRNS.Ch.A PV  =  1.240 kg/cm2   HH   Recover
2022/02/01 08:06:00.040 +01:00,3:02:00,1051PI5324A,1051PI5324A  F.GAS PRESS.TO BRNS.Ch.A PV  =  1.240 kg/cm2   HI   Recover
2022/02/01 08:07:22.340 +01:00,3:02:00,1051PI5324A,1051PI5324A  F.GAS PRESS.TO BRNS.Ch.A NR
2022/02/01 08:07:24.340 +01:00,3:02:00,1051PI5324B,1051PI5324B  F.GAS PRESS.TO BRNS.Ch.B PV  =  1.255 kg/cm2   HH   Recover
2022/02/01 08:08:14.340 +01:00,3:02:00,1051PI5324C,1051PI5324C  F.GAS PRESS.TO BRNS.Ch.C PV  =  1.255 kg/cm2   HH   Recover
2022/02/01 08:08:17.340 +01:00,3:02:00,1051PI5324,1051PI5324   FUEL GAS PRESS BRNS. AVE PV  =  1.250 kg/cm2   HH   Recover
2022/02/01 08:08:27.340 +01:00,5:02:00,1051PSHH5324_AL,1051PSHH5324 PSHH5324-FUEL GAS BURNER ALM
2022/02/01 08:08:29.340 +01:00,3:00:00,1051PIC5324,1051PIC5324  FG FLOW TO  BURNERS      MAN IMAN
2022/02/01 08:08:47.390 +01:00,3:00:00,1051FIC5321,1051FIC5321  FG FLOW TO  BURNERS      MAN IMAN
2022/02/01 08:08:49.390 +01:00,3:00:00,1051FV5321,1051FV5321   FG TO BURNERS FLOW CV    MAN
2022/02/01 08:09:26.390 +01:00,3:02:00,1051PIC5324,1051PIC5324  FG FLOW TO  BURNERS      PV  =  1.250 kg/cm2   HH   Recover
2022/02/01 08:09:29.340 +01:00,3:00:00,1051FV5321,1051FV5321   FG TO BURNERS FLOW CV    AUT
2022/02/01 08:09:51.340 +01:00,3:02:00,1051PI5324B,1051PI5324B  F.GAS PRESS.TO BRNS.Ch.B PV  =  1.190 kg/cm2   HI   Recover
2022/02/01 08:09:53.340 +01:00,3:02:00,1051PI5324B,1051PI5324B  F.GAS PRESS.TO BRNS.Ch.B NR
2022/02/01 08:09:54.340 +01:00,3:02:00,1051PI5324C,1051PI5324C  F.GAS PRESS.TO BRNS.Ch.C PV  =  1.190 kg/cm2   HI   Recover
2022/02/01 08:09:56.340 +01:00,3:02:00,1051PI5324C,1051PI5324C  F.GAS PRESS.TO BRNS.Ch.C NR
2022/02/01 08:09:58.340 +01:00,3:02:00,1051PI5324,1051PI5324   FUEL GAS PRESS BRNS. AVE PV  =  1.185 kg/cm2   HI   Recover
2022/02/01 08:09:59.340 +01:00,3:02:00,1051PI5324,1051PI5324   FUEL GAS PRESS BRNS. AVE NR
2022/02/01 08:10:14.340 +01:00,3:00:00,1051FV5321,1051FV5321   FG TO BURNERS FLOW CV    MAN
2022/02/01 08:10:16.340 +01:00,3:02:00,1051PIC5324,1051PIC5324  FG FLOW TO  BURNERS      PV  =  1.185 kg/cm2   HI   Recover
2022/02/01 08:11:23.340 +01:00,3:02:00,1051PIC5324,1051PIC5324  FG FLOW TO  BURNERS      NR
2022/02/01 08:11:25.340 +01:00,3:00:00,1051FV5321,1051FV5321   FG TO BURNERS FLOW CV    AUT
2022/02/01 08:12:16.040 +01:00,3:00:00,1051FV5321,1051FV5321   FG TO BURNERS FLOW CV    MAN
2022/02/01 08:12:18.340 +01:00,3:00:00,1051PIC5324,1051PIC5324  FG FLOW TO  BURNERS      MAN IMAN
2022/02/01 08:12:19.040 +01:00,3:02:00,1051PI5324A,1051PI5324A  F.GAS PRESS.TO BRNS.Ch.A PV  =  0.035 kg/cm2   LO
2022/02/01 08:12:20.340 +01:00,3:02:00,1051PI5324A,1051PI5324A  F.GAS PRESS.TO BRNS.Ch.A PV  =  0.035 kg/cm2   LL
2022/02/01 08:12:27.340 +01:00,3:02:00,1051PI5324B,1051PI5324B  F.GAS PRESS.TO BRNS.Ch.B PV  =  0.035 kg/cm2   LO
2022/02/01 08:12:29.340 +01:00,3:02:00,1051PI5324B,1051PI5324B  F.GAS PRESS.TO BRNS.Ch.B PV  =  0.035 kg/cm2   LL
2022/02/01 08:12:49.040 +01:00,3:02:00,1051PI5324C,1051PI5324C  F.GAS PRESS.TO BRNS.Ch.C PV  =  0.030 kg/cm2   LO
2022/02/01 08:12:49.040 +01:00,3:02:00,1051PI5324C,1051PI5324C  F.GAS PRESS.TO BRNS.Ch.C PV  =  0.030 kg/cm2   LL
2022/02/01 08:13:01.140 +01:00,3:02:00,1051PI5324,1051PI5324   FUEL GAS PRESS BRNS. AVE PV  =  0.030 kg/cm2   LO
2022/02/01 08:13:02.140 +01:00,3:02:00,1051PI5324,1051PI5324   FUEL GAS PRESS BRNS. AVE PV  =  0.030 kg/cm2   LL
2022/02/01 08:13:07.340 +01:00,3:02:00,1051PIC5324,1051PIC5324  FG FLOW TO  BURNERS      PV  =  0.030 kg/cm2   LO
2022/02/01 08:13:09.340 +01:00,3:02:00,1051PIC5324,1051PIC5324  FG FLOW TO  BURNERS      PV  =  0.030 kg/cm2   LL
2022/02/01 08:13:17.340 +01:00,5:02:00,1051PSLL5324_AL,1051PSLL5324 PSLL5324-FUEL GAS BURNER NR
2022/02/01 08:13:18.040 +01:00,3:00:00,1051FIC5313,1051FIC5313  COMBUSTION  AIR FLOW     MV  =   30.0 %    old=   32.0  [ ONUSER@HIS0253 ]
2022/02/01 08:13:18.340 +01:00,4:00:00,1051HS5364,1051HS5364   PURG REQUESTCOMMAND      PV  =REQUEST       old=STOP      [ ONUSER@HIS0253 ]
2022/02/01 08:13:30.390 +01:00,3:00:00,1051FIC5321,1051FIC5321  FG FLOW TO  BURNERS      CAS IMAN
2022/02/01 08:13:32.390 +01:00,3:00:00,1051PIC5324,1051PIC5324  FG FLOW TO  BURNERS      AUT IMAN
2022/02/01 08:13:37.390 +01:00,5:02:00,1051XA5312,1051XA5312   MFT (MASTER FUEL TRIP)   NR
2022/02/01 08:13:39.490 +01:00,5:02:00,1051XA5310,1051XA5310   BOILER PURGEREQUEST      ALM
2022/02/01 08:14:13.340 +01:00,5:02:00,1051ZAH5322,1051ZAH5322  MAIN BRN VENT ZSH-5322   NR
2022/02/01 08:14:18.340 +01:00,5:02:00,1051ZAL5322,1051ZAL5322  MAIN BRN VENT ZSL5322 NC NR
2022/02/01 08:14:20.390 +01:00,3:02:00,1051FI5321A,1051FI5321A  FG FLOW TO  BURNERS      PV  =   3936 kg/hr    LO   Recover
2022/02/01 08:14:22.390 +01:00,3:02:00,1051FI5321A,1051FI5321A  FG FLOW TO  BURNERS      NR
2022/02/01 08:14:35.390 +01:00,3:02:00,1051FI5321,1051FI5321   FG M.H PRESS(UPSTREAM)   PV  = 4888.7 Nm3/hr   LO   Recover
2022/02/01 08:14:37.390 +01:00,3:02:00,1051PI5324A,1051PI5324A  F.GAS PRESS.TO BRNS.Ch.A PV  =  0.230 kg/cm2   LL   Recover
2022/02/01 08:14:38.540 +01:00,3:02:00,1051PI5324A,1051PI5324A  F.GAS PRESS.TO BRNS.Ch.A PV  =  0.230 kg/cm2   LO   Recover
2022/02/01 08:14:40.550 +01:00,3:02:00,1051PI5324A,1051PI5324A  F.GAS PRESS.TO BRNS.Ch.A NR
2022/02/01 08:15:00.340 +01:00,3:02:00,1051PI5324B,1051PI5324B  F.GAS PRESS.TO BRNS.Ch.B PV  =  0.195 kg/cm2   LL   Recover
2022/02/01 08:15:03.340 +01:00,3:02:00,1051PI5324B,1051PI5324B  F.GAS PRESS.TO BRNS.Ch.B PV  =  0.195 kg/cm2   LO   Recover
2022/02/01 08:15:36.390 +01:00,3:02:00,1051PI5324B,1051PI5324B  F.GAS PRESS.TO BRNS.Ch.B NR
2022/02/01 08:15:38.340 +01:00,3:02:00,1051PI5324C,1051PI5324C  F.GAS PRESS.TO BRNS.Ch.C PV  =  0.185 kg/cm2   LL   Recover
2022/02/01 08:17:25.140 +01:00,3:02:00,1051PI5324C,1051PI5324C  F.GAS PRESS.TO BRNS.Ch.C PV  =  0.185 kg/cm2   LO   Recover
2022/02/01 08:17:28.140 +01:00,3:02:00,1051PI5324C,1051PI5324C  F.GAS PRESS.TO BRNS.Ch.C NR
2022/02/01 08:17:50.190 +01:00,3:02:00,1051PI5324,1051PI5324   FUEL GAS PRESS BRNS. AVE PV  =  0.200 kg/cm2   LL   Recover
2022/02/01 08:17:51.190 +01:00,3:02:00,1051PI5324,1051PI5324   FUEL GAS PRESS BRNS. AVE PV  =  0.200 kg/cm2   LO   Recover
2022/02/01 08:18:23.340 +01:00,3:02:00,1051PI5324,1051PI5324   FUEL GAS PRESS BRNS. AVE NR
2022/02/01 08:18:25.340 +01:00,5:02:00,1051PSLL5324_AL,1051PSLL5324 PSLL5324-FUEL GAS BURNER ALM
2022/02/01 08:18:39.390 +01:00,3:02:00,1051FIC5321,1051FIC5321  FG FLOW TO  BURNERS      PV  = 4888.7 Nm3/hr   LO   Recover
2022/02/01 08:18:41.390 +01:00,3:02:00,1051FIC5321,1051FIC5321  FG FLOW TO  BURNERS      NR
2022/02/01 08:18:50.190 +01:00,3:02:00,1051PIC5324,1051PIC5324  FG FLOW TO  BURNERS      PV  =  0.200 kg/cm2   LL   Recover
2022/02/01 08:18:51.190 +01:00,3:02:00,1051PIC5324,1051PIC5324  FG FLOW TO  BURNERS      PV  =  0.200 kg/cm2   LO   Recover
2022/02/01 08:18:52.390 +01:00,3:02:00,1051PIC5324,1051PIC5324  FG FLOW TO  BURNERS      NR
